Date,SMB,HML,WML,MF,RF
1998-03,3.00752728959668,1.38472856279568,-18.8675618617796,6.42851492163174,0.621833070190947
1998-04,4.62163113945595,11.2984382028137,-9.63405184944047,6.58065055688861,0.582855467903598
1998-05,-0.291961939861807,8.76144517050741,3.91298034567424,-3.04404637659027,0.560391107750169
1998-06,-0.458441262105747,-13.0846457871339,1.26180380184253,-17.127624680173,0.621833070190947
1998-07,3.89041619112509,-9.8880924135806,12.2495540077141,-0.708740495576698,0.624676809342861
1998-08,6.60847249138963,3.54082387949655,-2.64746925728035,-3.52019203353371,0.633925576597916
1998-09,-1.3198120661601,-0.564749696530731,-8.96564515303209,4.34464052749604,0.682196771943566
1998-10,3.34383165977152,0.772959567078302,0.470638567260262,-7.88278002946721,0.772163382264113
1998-11,-0.607823246158856,1.49539632066353,-3.41969327719858,-2.45318745280203,0.752446726999678
1998-12,1.13467769796447,-10.2134684295576,-0.477745055600221,7.79568080961879,0.771261824282488
1999-01,4.00265695476347,2.5503392415354,15.2266872810924,6.62233416250133,0.723411009327579
1999-02,-1.02288316661432,-8.25645034771072,11.4734408564265,0.356768045207034,0.723303883289694
1999-03,14.0640774079117,-5.90165222048177,11.0251666727794,7.40935793774813,0.750173612060312
1999-04,-6.38042948856217,1.13554277240571,-3.75091824875087,-10.2311846864804,0.67619285365359
1999-05,-7.60059095218911,-1.53251904304796,-10.9224702235336,12.0667920649342,0.68828386493851
1999-06,-4.57315144652445,10.9893823824835,-12.526544750772,4.64735610558586,0.706368151343129
1999-07,2.37640527787499,2.23249822838272,-0.225523686658136,11.3710743272527,0.731433355841871
1999-08,13.2930840349534,10.5024701656891,-9.58199061686744,12.7271379910686,0.771240859583133
1999-09,-3.88133052640531,-8.59045725673824,8.81256071616317,2.99255026339724,0.745064118460803
1999-10,-3.37116696504884,20.6987551120696,-1.85391821651427,-3.78126349749242,0.720139440415624
1999-11,1.9074849068657,-16.0532106035391,17.1658125409577,6.77418199689181,0.787850694480863
1999-12,11.1276980252319,-3.52804843280317,30.3773939526486,14.5847726708873,0.701173881125849
2000-01,-0.963937765806488,-17.0792820916257,8.17057291177867,6.18654232626203,0.75971046091825
2000-02,9.30435451010774,-8.15972049325159,27.4114494058674,11.9621850174071,0.661016747876886
2000-03,-7.98000960215414,7.71110402604485,-11.1882719895645,-12.53789128145,0.74314419655388
2000-04,-2.92314174215091,2.27751577469182,-20.1872526651692,-22.7722852515063,0.622522401240078
2000-05,-10.0306421536556,11.8959772742713,-21.5737827647832,-9.59960013217732,0.706608112163254
2000-06,2.35470025126088,-6.67923062264639,7.59619995379577,9.29398078402495,0.701712695471857
2000-07,-5.72842868496085,2.62084657530139,-10.9786037013231,-11.5235372382175,0.718583412794405
2000-08,4.61462432213724,0.186539891366699,2.61287723198278,6.65083162282754,0.786492633333435
2000-09,-1.66711958738212,5.60234943977718,-2.6885551202861,-10.9079171585062,0.782658268724212
2000-10,-2.880037364878,8.54431823647133,-6.79774420502662,-8.80299088957998,0.82248989387661
2000-11,-4.84621234747099,14.9363199450344,-8.79353553565011,7.05475236147821,0.721809062329726
2000-12,-4.34471615809164,6.01412581103231,0.517860130951187,0.829241576979567,0.682827628448868
2001-01,-9.68735670702536,6.14061716194096,6.99601392208702,6.49269033950852,0.767706944156288
2001-02,-2.54162184593465,13.1160915761878,15.9241884772016,-4.28917238056833,0.635056499708764
2001-03,-7.28637363897653,-3.01582500645781,34.2924997501792,-21.7677889271191,0.651055293979175
2001-04,-6.39816989624533,5.45615329031075,-2.65321446553254,-1.91344081302824,0.679253319040241
2001-05,4.42891956686979,0.559829806753065,-7.67516739072869,5.92889307657187,0.628400277940333
2001-06,-3.47535736541034,-7.58120200503531,4.10750930076169,-8.27109458503834,0.561239980819472
2001-07,-4.06261321466931,-0.555920968430856,16.6752444015158,-4.67678953555425,0.600632467669904
2001-08,4.8327050005311,-2.89967444455967,-7.36890669397931,-1.41142849771718,0.57070198452176
2001-09,0.288146893560115,1.31067540096601,18.6482980597182,-14.2373447863795,0.518231745161923
2001-10,2.77605058045942,-0.659961044820534,-12.1986745741706,5.06484803899974,0.604662027749048
2001-11,8.42557972856337,-0.947525882671429,-27.4733930504824,12.4631416468124,0.516816446361568
2001-12,0.644723753032328,-4.63452051492345,-4.14955380576334,-0.35415484604352,0.575994692261017
2002-01,-1.42306476745852,-4.87024722479594,5.67936012862627,1.83056249648768,0.561419570710964
2002-02,-13.2988064928509,5.42107623483314,10.6835877056333,8.82622876794792,0.473013520637466
2002-03,1.73914208849446,-6.17753542255286,8.14415936492099,2.38701303510118,0.455068835375716
2002-04,4.41816440265634,1.51744550943911,5.41264185488837,1.93417022175955,0.522612769150066
2002-05,-1.5673304096431,25.0842281985327,-4.25717952225869,-4.73037165467472,0.541876228674898
2002-06,11.8479383737537,22.8558238995074,-3.75683482750738,4.39375446195935,0.477820837103993
2002-07,-7.88842638915764,-8.01223801167568,1.10153479720974,-9.22661114830689,0.515977695887004
2002-08,-2.65544565865277,-4.71933296027975,-2.3172129891314,4.93531478737426,0.464390641066248
2002-09,3.17313850539727,-0.989628583382074,-3.39903729732158,-6.76530233134469,0.474338535328411
2002-10,-5.37146474774033,1.25835248894925,8.67673165746954,-0.948465211834815,0.475089097058379
2002-11,0.114891598006905,5.46933620532546,-9.16660119434434,6.44356800193606,0.423817019159656
2002-12,-2.41173738680764,-1.62432126293722,3.84958398338235,3.8745599620198,0.456202437948372
2003-01,-4.91940030542511,2.99169547139049,8.99393042101604,-3.73643422517056,0.451519251708477
2003-02,-1.99011371769188,-1.75816319315185,3.87944370109283,1.53045236271505,0.424801272027553
2003-03,-5.12815135124608,-3.86797597242313,5.34819589801878,-8.8164396868563,0.479258871015209
2003-04,4.66133888956721,1.73381600428215,-2.7371535622029,-0.845836419848878,0.421842196741018
2003-05,3.38018393192052,8.47560114641725,7.21986493207971,15.2984487037343,0.364503347652945
2003-06,1.48396119717924,8.24979878057222,-6.77172478132577,12.1834268372936,0.408283447864077
2003-07,0.0883521324199332,5.5566469121584,1.68883847352934,4.76051282163386,0.407101201624926
2003-08,-11.4130553118892,5.30601924133858,7.63826718115099,18.2901999197453,0.380055162544712
2003-09,-2.64821267979614,-17.1222685181028,0.537036681599301,3.27885845625004,0.397250987680842
2003-10,-3.47638182577905,-2.99332555631358,5.12345642717102,5.54499285561407,0.378075723729654
2003-11,8.28291990253705,15.2409894752327,-5.48923740101032,7.03083721384936,0.339181041663705
2003-12,4.30136637523313,9.26261384547125,-3.07640986448501,18.9901387191427,0.372728704109915
2004-01,-9.35366970565656,-4.5602530912991,3.959577573534,-6.16844008781229,0.342019732336896
2004-02,-2.63562400025257,-7.76841874116376,3.85330599270839,-1.47307172955292,0.327681135237112
2004-03,-3.88154478903849,-0.211643913156256,7.84164656808135,-0.990639291373085,0.378866615739093
2004-04,7.69863745867605,5.20677517669197,3.62984089518479,3.08857766632304,0.352243657269824
2004-05,5.51612054812638,-4.7873960604932,-11.6555717470134,-17.659200150934,0.366029958026681
2004-06,-1.47930146669382,-0.0110384988824985,2.48079704264141,1.4853269028247,0.357834344563224
2004-07,0.593290667234037,8.32420289284503,5.30920320068227,8.95998040704839,0.360524078595925
2004-08,11.7580878379929,1.84523970861437,0.72676502518334,2.37129306474706,0.404982915968866
2004-09,2.12555330780111,10.3631610077149,-1.86106392588397,7.74918476922706,0.379770903913657
2004-10,3.60667862205377,3.22016138226335,6.78261679001946,1.78126526154314,0.396622341912356
2004-11,1.76164043894258,14.9341455256206,-0.391284752101406,8.3442547864667,0.468177906853207
2004-12,3.9188090353647,3.89178614786656,3.01646394408641,8.24023787969961,0.439720458550541
2005-01,1.42018042855772,-3.79770008467563,3.07304226918081,-1.80753751328744,0.441657259532202
2005-02,2.7729535696924,3.76922555258676,6.26037860364592,3.43333136113562,0.393823528846227
2005-03,6.25037231253884,-0.985976120653154,4.60320444855358,-3.78174910824947,0.434989303322042
2005-04,5.96988593549943,2.12197789977091,-6.90482438427846,-3.4710366658136,0.404854544007494
2005-05,3.20887030978718,13.4573909386468,-3.94623681060162,8.47524437087699,0.443122945753638
2005-06,1.33888349361391,2.8115225721288,1.35298042183352,3.4605581569269,0.422555158646287
2005-07,0.767724798757197,1.31253683632273,6.15483391985843,5.96978136908513,0.421299263547725
2005-08,12.4828341602238,8.15115610339072,2.35375328609844,7.29010995260788,0.466639135680746
2005-09,-9.1310837986286,-6.42429557283487,0.0597576837150671,5.08834706799661,0.415779869191035
2005-10,-3.9694291081866,-4.55837009982084,-6.31319417488033,-9.38903444179638,0.454664724499998
2005-11,0.859795405211217,-2.17275121911037,2.79268346131774,11.6152733405995,0.460157440814646
2005-12,0.11093503709303,-6.16250593647336,3.59112740717551,6.4706850466987,0.464662616931988
2006-01,-2.09379034543599,1.30226702596083,7.72546750898184,6.59980424113582,0.52827719250681
2006-02,-3.12117247057946,-1.70779799382983,-0.824274468732378,2.54858778332756,0.493005578972561
2006-03,-0.646473313354867,-5.95394191762035,8.87466150230467,10.5522419033208,0.544094662828432
2006-04,3.06878004378783,5.77378173711731,-0.908115917476215,7.83992154782323,0.438901025823513
2006-05,5.46976258277112,4.32764909565322,-1.11392377858144,-14.7552474447164,0.48193305205122
2006-06,-12.9721061546173,-4.1133887983352,4.73633048667272,-4.07989770391698,0.479458415017509
2006-07,-1.81908345521793,-0.261680009109788,5.87718699807736,-1.65358690074555,0.528254501862757
2006-08,1.58350061998056,3.17766337997529,-0.11319657618204,8.31625162936407,0.528040313646838
2006-09,0.531015455562267,-0.0132633444290042,4.18531269325104,4.7384373382316,0.499367904458015
2006-10,1.32937451448334,-1.61365549815667,4.74415923691873,4.17827727011237,0.563202668349105
2006-11,0.159573299685434,-1.53733484129005,5.90392507365445,4.28566729928694,0.529913497182144
2006-12,2.89549842652554,8.43681448569968,3.26032452155907,0.916484804974105,0.530800585061897
2007-01,2.05916755149709,6.99472168261059,-0.103105406100568,3.04006891920967,0.629256331593275
2007-02,-2.79797315627983,-2.10829711830732,2.3330353283836,-8.54107586167663,0.570485417589395
2007-03,-6.15967205642599,0.208483930146053,2.12368292599197,0.409477568237393,0.604976782608113
2007-04,-0.877531045960156,-1.66453000094833,-1.20070731682282,6.70299627090132,0.626328452789537
2007-05,0.657035171675258,-3.04993550148447,2.28800434206717,4.09469338475488,0.624847429589082
2007-06,4.58812669513082,1.63828890716342,2.27587914157978,0.477815561718753,0.570299700521781
2007-07,-2.77090760295857,2.07212627792466,3.16763190611582,4.75935471817395,0.473221747214669
2007-08,-2.27275313799031,16.2664986403789,2.59651325017236,-0.89585585294697,0.537405945689717
2007-09,-5.17482698257045,6.39709377601811,0.918510587533383,12.6235328146829,0.524634498566035
2007-10,-11.2673036343101,-8.13575078801305,23.6967667737821,20.8703813566328,0.620386139951057
2007-11,7.05596288878372,10.6611372328707,0.412897465653383,-1.85272217916908,0.588455718789471
2007-12,14.2098419546917,12.5755105026831,-2.7639890478085,11.4827902622179,0.610771056747628
2008-01,0.351856781779958,-7.34283522916108,-3.38378926054766,-21.7637799697777,0.584507415226199
2008-02,-10.5293302765573,7.17583591483337,-2.45539007061755,0.467780807726603,0.561344656727769
2008-03,-9.67628264021655,-2.43642032798919,-5.78015922405812,-11.3399041836819,0.605328155672469
2008-04,2.34600503034261,1.9995888792081,-3.73914001560607,11.0953970547795,0.577033400900873
2008-05,-4.92893117869504,9.6424624306882,-1.86572111539844,-6.2397350314826,0.587175201258461
2008-06,-2.0277598453684,3.72685058571018,-1.71886779416001,-18.8955010277128,0.642297842259665
2008-07,0.325695918007374,-2.73464002197682,2.37450095390372,6.47134430723786,0.732163091970528
2008-08,-0.0473237284966732,-1.86064322240458,-2.26533252823162,-0.47544829279369,0.702229877546867
2008-09,-5.64315562720529,-0.0741957790860615,4.26635377753339,-14.5655782595901,0.742609414173323
2008-10,-7.01492213437985,0.315202043318519,17.7005097871152,-29.2331452464533,0.678127333460776
2008-11,-9.02584948400344,1.34182141712278,11.820412115205,-6.7137186137632,0.54608217663743
2008-12,-0.382471508063009,-1.78640787479653,-20.3869640978953,10.2892740439031,0.525084550346056
2009-01,-7.54421920329927,3.11501577884481,10.6391501727407,-4.3410011708912,0.376591515264968
2009-02,-2.18521632006102,-0.281809794671328,6.41630330698477,-3.13656691353028,0.359284224648815
2009-03,-2.54755451495876,-4.27044824260421,-5.28263760834436,7.86203415862274,0.407907447531941
2009-04,4.47076952757128,4.1199867982243,-18.7185308407931,14.7179067776861,0.316429602150325
2009-05,11.7131084805038,4.65719205200381,-24.6365092159491,34.6836915047901,0.263766237073426
2009-06,0.661510305652846,-4.94445467365059,-3.63957130329529,-3.07363781466838,0.288508318692848
2009-07,0.510364022867149,-0.944004951771227,-0.24137442388511,8.32008729678801,0.270228769217873
2009-08,8.66932918109067,7.43152691735862,-8.64769521376374,3.09469762177033,0.277600162133029
2009-09,-1.87700553578662,2.10096882963346,0.945206352653782,6.91304922454004,0.274820466778847
2009-10,6.27553540439236,-3.36331979358726,8.3125207998292,-7.28165554689255,0.260085021257805
2009-11,-2.45580695847382,2.25487727045113,7.09713782419628,7.30531917622481,0.273263751940411
2009-12,3.8969002414964,3.04389307094104,-0.673357823969434,5.18127199642646,0.293838155342652
2010-01,4.31949557726534,-1.87466243099287,-0.124981036230765,-3.17686490554793,0.289725252515227
2010-02,-0.984852068590769,-0.168431930822477,1.13218609598007,-1.53713262675628,0.307516183600631
2010-03,0.130617090206653,1.33228153653018,2.82770993015453,3.54185805198504,0.381617236763465
2010-04,6.13526211542206,3.58561440525713,1.18664119628296,0.709625529363089,0.338509326244574
2010-05,1.44564973884402,-5.3872642836752,-0.21199334077352,-4.51923605479324,0.356750831517738
2010-06,0.730551082682451,-2.90794678780921,0.0061721530727698,4.76133859446717,0.422339684943784
2010-07,1.35362758289663,1.16238837365337,4.27033429058294,0.978644959524844,0.437148585326397
2010-08,1.43800577516648,1.14735965343069,5.100680338824,-0.860878598230519,0.517553349133237
2010-09,-1.45029054203762,2.30661551965805,-1.1131874854864,7.54980195733366,0.488475979182001
2010-10,3.08732188798289,5.47082519874698,3.71936746790207,-0.39071853521554,0.502251673403653
2010-11,-1.31673823142503,-3.96647095700863,7.32000875844643,-5.97092937865544,0.579999372434559
2010-12,-3.17603324818818,1.24805181920222,-5.31947691568059,3.21924990625211,0.585148972783123
2011-01,-3.06899751050642,-3.40162056310725,5.03578502432933,-10.2544514669388,0.588890376558093
2011-02,-1.29546165129968,-2.14371431097825,2.86964475210472,-5.34627630400655,0.531789322402232
2011-03,-1.46795210604777,-2.07118657188808,1.09358362351835,6.94735276185501,0.591881174506348
2011-04,4.54613861530997,4.42550124291103,-2.23415225982938,0.474463932733005,0.559958310860398
2011-05,-1.65720116496904,0.0652184146389345,5.60054934986696,-3.06621210579215,0.671992268579591
2011-06,0.193852020931584,-3.75979028279836,4.23094673958526,-0.533780233311032,0.65034714564276
2011-07,5.23066174274227,-1.81060504006249,3.54091840999928,-2.4200918217092,0.624945473200578
2011-08,-2.91657796503209,-1.90745469528633,10.9795013210662,-8.58218433194684,0.706058004655907
2011-09,1.34841169917708,-1.17132291293226,-1.02239649480257,-1.70839612828871,0.68713128854716
2011-10,-1.74947252169889,-0.633342392799718,-1.34793272943601,4.13735972442288,0.69637706269623
2011-11,-3.85239385091118,0.38369593134111,7.93212095727207,-9.79168338521873,0.694759576408743
2011-12,-3.4799581644023,-0.0587671859599848,5.45996016067685,-5.99394228539647,0.6782982518724
2012-01,-1.59898384853024,11.7428260271953,-20.8398790494077,11.6031118858622,0.723918021862802
2012-02,1.7907130232969,-2.75646020808066,-1.61475800307392,4.22825543643659,0.679329429632025
2012-03,0.885527499221128,-3.31565677442425,8.84873270997404,-3.19128633646257,0.712054425082465
2012-04,4.57308343433087,-3.13810941065418,1.81676159790791,-1.54114930419462,0.710284076322742
2012-05,-1.04876797385268,-2.43775855939324,7.40650992775425,-6.40258505055798,0.687981647618341
2012-06,-1.19203903379519,0.201734655977881,-6.09682049448214,4.88182943237705,0.633662587876982
2012-07,0.638240690598413,-1.59169507919921,4.98313925566025,-1.73457075302973,0.69531401656493
2012-08,3.5180861673977,-5.28724640701742,11.17022959852,-0.176712494749054,0.673734005054172
2012-09,-2.05717665969259,7.59231415988926,-7.68182011977306,6.39873854870687,0.60252758226258
2012-10,3.94907881518263,-3.04545761730914,2.60398023850852,-1.63979478848071,0.706256210666445
2012-11,-5.0837432949694,8.66073252137105,-3.58492045188429,2.11030824689,0.646623155231385
2012-12,-0.852029140270072,0.860360592474696,-0.0049953749854614,0.651915879088416,0.66926430544445
2013-01,-5.63235370703902,-3.45918375294794,3.7112258518182,1.08780801108501,0.658195476717127
2013-02,-0.387172782923506,-10.1579386534492,9.54453553807273,-6.67997865230233,0.590508636572329
2013-03,-0.953312936053918,-5.3734768045218,10.0597474303002,-2.88141704325613,0.597742715124649
2013-04,-9.79445830982449,17.8902589920424,-4.48629680636837,2.37170459007749,0.684308142996892
2013-05,-3.0493332883506,-0.782183661503444,8.17184579179287,-0.0130025578259252,0.608206345052653
2013-06,-6.62367000971005,0.44319949511793,13.3604253345668,-4.03810623854276,0.549174198045166
2013-07,-8.11314626547593,0.90025130746425,13.6661308917309,-0.821161473453136,0.71663657642449
2013-08,0.274977320029723,-3.82622778724228,-8.30019049899999,-2.84571725775605,0.875919034559192
2013-09,0.0310791360392804,3.86882284745158,-7.54709319066519,3.88510462723248,0.875074507283791
2013-10,-0.563919583926509,0.391390168973227,-5.20796312017424,6.3495740213789,0.738191860441151
2013-11,5.10443458459047,2.19359973708251,-2.42054792873337,-0.977813803415517,0.671048776164263
2013-12,3.06641450046665,3.90557762279087,-0.0514014258574114,3.25846868689548,0.735711406557771
2014-01,1.37216655516443,-7.05499800091152,4.21754897460069,-3.83299049187317,0.712844715430827
2014-02,2.83797472456793,-2.47868041863408,4.75982821338032,1.57736732988387,0.66559430731794
2014-03,-0.399184510792783,5.78056629643422,-9.22058330987452,5.23054658166875,0.745739229272857
2014-04,5.56123768362644,7.89620531158168,-3.57514206311774,0.0319873445921104,0.701553254946408
2014-05,4.47408237862912,10.0519023391509,-9.26191934835379,10.0323209859692,0.693804791231423
2014-06,9.68096397907967,5.21141916735368,2.25844563318434,6.9038768105872,0.699993122228548
2014-07,1.03818649737153,-9.41767089798412,-1.45132095420009,-0.253182643227468,0.700632630520981
2014-08,3.74225646142525,-5.07521598613889,5.69214507046585,2.45204806671944,0.637589734887967
2014-09,5.26170718107353,-0.917530153036505,6.31675485688596,1.37116738845871,0.74721838278009
2014-10,-1.4050831338466,0.870981901760981,2.18707504369393,1.14743130579116,0.693402644855468
2014-11,2.13285889240309,-1.90193416491528,5.92135075944571,1.02442848277762,0.614857637481303
2014-12,4.75019748912535,-4.92162299192717,4.54685817929523,-3.00425009121421,0.721903402895618
2015-01,-0.063606119647508,0.705742139359056,3.51754263469704,4.98909219224188,0.658214986218075
2015-02,0.135737785188628,0.302864553074889,0.870447015088827,0.564881932856842,0.634514653479989
2015-03,0.0404502448613897,-5.49084086798135,8.19071968893821,-2.47096448893701,0.678624707405096
2015-04,1.52948576963261,3.41944006194554,-5.55108847991056,-3.59852034552157,0.630125775960888
2015-05,0.346275923427819,-3.93056636669065,3.43251584427173,3.04607737511373,0.608455168151911
2015-06,-1.66624367143297,-0.999346814749091,3.60029076768165,-1.69506549186645,0.652923719756848
2015-07,9.2288154624951,5.16869866626157,9.13759566232686,2.59179538202778,0.617705120365519
2015-08,-0.219704416505995,-3.16551723490729,4.81948799636427,-6.18068133702228,0.608100914310428
2015-09,0.507935724041864,1.9057087114023,1.94793263267485,-1.00446346436773,0.590696130603896
2015-10,0.523931554103951,7.93386211960052,-6.46394471999136,1.82461111176793,0.562841237962419
2015-11,7.86930695935919,0.436569553853605,1.04565334280411,-1.44829001308845,0.586008255628867
2015-12,-1.09463104517502,6.48982769136595,-0.133602404906874,1.2349991329583,0.591347782129059
2016-01,-1.74673887800171,-5.42759099419559,1.12440893826073,-6.06581673520651,0.557507080711539
2016-02,-8.8877379096158,-4.35105774652488,-3.71014684604655,-8.79171929939403,0.603407458869909
2016-03,-1.96492466934652,5.58184537331077,-2.81619607596261,9.94178946529272,0.597428661958976
2016-04,2.79360827644863,5.31865512151686,-1.70144021585537,1.87672062357767,0.532299017741433
2016-05,0.704455550058003,-4.64385555614353,-0.126197188759258,0.706721383448139,0.581925195381872
2016-06,5.77365847823543,1.87377934525037,-2.49649205286919,3.21406807069693,0.541893242656943
2016-07,-1.90636672920481,3.38071058209002,1.53836240275762,4.19306665189996,0.509321374460026
2016-08,-1.06255907336438,-1.52179669847452,2.66186487675528,0.612403832361097,0.576000961048506
2016-09,1.07943816154308,-0.0557934762483558,1.39445819123445,-1.00904113026229,0.521785211829973
2016-10,5.52991081043834,8.12169222935331,3.39904694215478,2.53387327658929,0.510330253002067
2016-11,-8.24070119328307,3.34424474129016,0.439822584013694,-5.70878521589575,0.507887774575266
2016-12,-0.285434186370448,-1.77191414570764,-0.776449326374196,-1.33334867016386,0.486757860908438
2017-01,0.322531618059996,8.55271219162717,4.36264474184871,4.90023153577916,0.532465810580263
2017-02,-0.0382568639548997,0.804869068213354,-1.99489572463888,3.79556792074356,0.459501847228849
2017-03,1.50180928446928,0.685093411959103,1.85302592162959,2.65641861047434,0.491812053555662
2017-04,6.15661696185237,0.197212910359879,4.03399058057732,2.02036755771939,0.445458284755929
2017-05,-2.90212723574035,-5.65851167742466,2.20235496262018,-0.275938644476381,0.549429181171224
2017-06,1.7083317691964,1.48810233059482,-0.776067817560278,-0.527868344449478,0.501761021221703
2017-07,-0.362663209367686,6.42996265864662,0.361532592403946,4.03620252466683,0.513148970541022
2017-08,-4.13212378253875,3.2574672935791,7.91625404381866,-0.24087064417927,0.506935984021029
2017-09,0.574394590195526,1.33103357270368,-2.5086989649759,-1.45489488700292,0.471094592243504
2017-10,1.81312382340368,7.07126907758788,3.92574044541831,8.13108163861285,0.519389754389121
2017-11,5.50339981954038,-3.52364535417308,0.323805116534914,0.0764472961992002,0.48826166615541
2017-12,0.711734493924476,5.64288529949115,-2.01161551827223,4.48808273285599,0.475919181131923
2018-01,-3.30983416154019,-0.94387573213176,0.394179596342492,-0.603799601951827,0.554680460887891
2018-02,-1.356771584576,-2.40464937371718,1.94573438808388,-3.53315035016687,0.475029462895105
2018-03,-2.76888624982106,-6.8610471699438,4.74915412077226,-5.28585675827831,0.466678025039213
2018-04,0.846043795023488,-0.804876850720548,3.81586244660037,6.50971357979804,0.538172898716427
2018-05,-4.47715082678496,-2.0017474776362,2.41463418098169,-4.12189198884859,0.519898909884819
2018-06,-6.59034290570377,-5.04782528603143,0.822893503981836,-2.87602851579214,0.500223283261558
2018-07,-0.31310507065232,-1.86128078745448,2.53512334649699,4.67110555039627,0.556886081413865
